patient_id,n_samples,n_correct,acc
4,1.0,1.0,1.0
5,3.0,2.0,0.6667
7,1.0,1.0,1.0
14,1.0,1.0,1.0
17,2.0,0.0,0.0
18,1.0,0.0,0.0
