patient_id,n_samples,n_correct,acc
1,6.0,6.0,1.0
2,6.0,5.0,0.8333
3,8.0,4.0,0.5
4,7.0,6.0,0.8571
5,7.0,2.0,0.2857
6,6.0,5.0,0.8333
7,5.0,5.0,1.0
8,5.0,5.0,1.0
9,4.0,3.0,0.75
10,2.0,0.0,0.0
11,3.0,1.0,0.3333
12,4.0,4.0,1.0
13,5.0,4.0,0.8
14,2.0,1.0,0.5
16,2.0,0.0,0.0
17,5.0,2.0,0.4
18,5.0,4.0,0.8
