patient_id,n_samples,n_correct,acc
1,24.0,23.0,0.9583
10,8.0,3.0,0.375
11,12.0,8.0,0.6667
12,16.0,15.0,0.9375
13,20.0,19.0,0.95
14,8.0,0.0,0.0
16,8.0,8.0,1.0
17,20.0,0.0,0.0
18,20.0,15.0,0.75
2,24.0,0.0,0.0
3,32.0,0.0,0.0
4,28.0,28.0,1.0
5,28.0,0.0,0.0
6,24.0,17.0,0.7083
7,20.0,10.0,0.5
8,20.0,18.0,0.9
9,16.0,12.0,0.75
patient_id,3.0,0.0,0.0
